time_s,fps,process_ms,nodes,objects,orphans,missions,trade_missions,ships,workers
1979.5,3935.0,0.59,50,1977,2,0,0,3,15
1980.5,3969.0,0.51,50,1977,2,0,0,3,15
1981.5,3930.0,0.55,50,1977,2,0,0,3,15
1982.5,4041.0,0.51,50,1977,2,0,0,3,15
1983.5,4015.0,0.52,50,1977,2,0,0,3,15
1984.5,4065.0,0.50,50,1977,2,0,0,3,15
1985.5,3985.0,0.50,50,1977,2,0,0,3,15
1986.5,3956.0,0.53,50,1977,2,0,0,3,15
1987.5,3914.0,0.55,50,1977,2,0,0,3,15
1988.5,3939.0,0.53,50,1977,2,0,0,3,15
1989.5,3960.0,0.57,50,1977,2,0,0,3,15
1990.5,3982.0,0.53,50,1977,2,0,0,3,15
1991.5,3863.0,0.54,50,1977,2,0,0,3,15
1992.5,3907.0,0.62,50,1977,2,0,0,3,15
1993.5,4013.0,0.52,50,1977,2,0,0,3,15
1994.5,3964.0,0.53,50,1977,2,0,0,3,15
1995.5,3879.0,0.55,50,1977,2,0,0,3,15
1996.5,4327.0,0.52,50,1977,2,0,0,3,15
1997.5,4322.0,0.52,50,1977,2,0,0,3,15
1998.5,4231.0,1.18,50,1977,2,0,0,3,15
1999.5,4390.0,0.46,50,1977,2,0,0,3,15
2000.5,4342.0,0.51,50,1977,2,0,0,3,15
2001.5,4488.0,0.46,50,1977,2,0,0,3,15
2002.5,4345.0,0.51,50,1977,2,0,0,3,15
2003.5,4229.0,0.54,50,1977,2,0,0,3,15
2004.5,4050.0,0.47,50,1977,2,0,0,3,15
2005.5,3993.0,0.51,50,1977,2,0,0,3,15
2006.5,4082.0,0.50,50,1977,2,0,0,3,15
2007.5,4133.0,0.52,50,1977,2,0,0,3,15
2008.5,3989.0,0.50,50,1977,2,0,0,3,15
2009.5,3989.0,0.60,50,1977,2,0,0,3,15
2010.5,3967.0,0.52,50,1977,2,0,0,3,15
2011.5,3932.0,0.54,50,1977,2,0,0,3,15
2012.5,4152.0,0.52,50,1977,2,0,0,3,15
2013.5,3975.0,0.50,50,1977,2,0,0,3,15
2014.5,3983.0,0.53,50,1977,2,0,0,3,15
2015.5,3973.0,0.52,50,1977,2,0,0,3,15
2016.5,4063.0,0.52,50,1977,2,0,0,3,15
2017.5,3965.0,0.53,50,1977,2,0,0,3,15
2018.5,3870.0,0.49,50,1977,2,0,0,3,15
2019.5,3935.0,0.53,50,1977,2,0,0,3,15
2020.5,3934.0,0.55,50,1977,2,0,0,3,15
2021.5,3950.0,0.51,50,1977,2,0,0,3,15
2022.5,3899.0,0.53,50,1977,2,0,0,3,15
2023.5,3948.0,0.53,50,1977,2,0,0,3,15
2024.5,4008.0,0.53,50,1977,2,0,0,3,15
2025.5,4099.0,0.55,50,1977,2,0,0,3,15
2026.5,4013.0,0.55,50,1977,2,0,0,3,15
2027.5,3894.0,0.49,50,1977,2,0,0,3,15
2028.5,3961.0,0.79,50,1977,2,0,0,3,15
2029.5,3954.0,0.53,50,1977,2,0,0,3,15
2030.5,3862.0,0.54,50,1977,2,0,0,3,15
2031.5,4005.0,0.88,50,1977,2,0,0,3,15
2032.5,3919.0,0.52,50,1977,2,0,0,3,15
2033.5,4041.0,0.52,50,1977,2,0,0,3,15
2034.5,3909.0,0.53,50,1977,2,0,0,3,15
2035.5,3955.0,0.53,50,1977,2,0,0,3,15
2036.5,3936.0,0.54,50,1977,2,0,0,3,15
2037.5,3939.0,0.49,50,1977,2,0,0,3,15
2038.5,3903.0,0.52,50,1977,2,0,0,3,15
2039.5,3933.0,0.56,50,1977,2,0,0,3,15
2040.5,4177.0,0.51,50,1977,2,0,0,3,15
2041.5,3846.0,0.48,50,1977,2,0,0,3,15
2042.5,3905.0,0.68,50,1977,2,0,0,3,15
2043.5,3915.0,0.52,50,1977,2,0,0,3,15
2044.5,3887.0,0.53,50,1977,2,0,0,3,15
2045.5,4003.0,0.51,50,1977,2,0,0,3,15
2046.5,4103.0,0.49,50,1977,2,0,0,3,15
2047.5,3920.0,0.52,50,1977,2,0,0,3,15
2048.5,4021.0,0.51,50,1977,2,0,0,3,15
2049.5,3955.0,0.55,50,1977,2,0,0,3,15
2050.5,3957.0,0.51,50,1977,2,0,0,3,15
2051.5,3981.0,0.50,50,1977,2,0,0,3,15
2052.5,4105.0,0.53,50,1977,2,0,0,3,15
2053.5,4223.0,0.50,50,1977,2,0,0,3,15
2054.5,4396.0,0.51,50,1977,2,0,0,3,15
2055.5,4031.0,0.79,50,1977,2,0,0,3,15
2056.5,3902.0,0.55,50,1977,2,0,0,3,15
2057.5,3932.0,0.76,50,1977,2,0,0,3,15
2058.5,3870.0,0.54,50,1977,2,0,0,3,15
2059.5,4010.0,0.58,50,1977,2,0,0,3,15
2060.5,3955.0,0.53,50,1977,2,0,0,3,15
2061.5,4070.0,0.55,50,1977,2,0,0,3,15
2062.5,3918.0,0.50,50,1977,2,0,0,3,15
2063.5,3942.0,0.51,50,1977,2,0,0,3,15
2064.5,3963.0,0.50,50,1977,2,0,0,3,15
2065.5,3978.0,0.56,50,1977,2,0,0,3,15
2066.5,3943.0,0.55,50,1977,2,0,0,3,15
2067.5,3928.0,0.49,50,1977,2,0,0,3,15
2068.5,3942.0,0.50,50,1977,2,0,0,3,15
2069.5,3999.0,0.48,50,1977,2,0,0,3,15
2070.5,3957.0,0.54,50,1977,2,0,0,3,15
2071.5,3930.0,0.50,50,1977,2,0,0,3,15
2072.5,4002.0,0.80,50,1977,2,0,0,3,15
2073.5,3967.0,0.50,50,1977,2,0,0,3,15
2074.5,3986.0,0.54,50,1977,2,0,0,3,15
2075.5,3989.0,0.52,50,1977,2,0,0,3,15
2076.5,3960.0,0.52,50,1977,2,0,0,3,15
2077.5,4004.0,0.52,50,1977,2,0,0,3,15
2078.5,3979.0,0.55,50,1977,2,0,0,3,15
2079.5,3917.0,0.55,50,1977,2,0,0,3,15
2080.5,3934.0,0.54,50,1977,2,0,0,3,15
2081.5,3974.0,0.49,50,1977,2,0,0,3,15
2082.5,3915.0,0.50,50,1977,2,0,0,3,15
2083.5,3961.0,0.49,50,1977,2,0,0,3,15
2084.5,4002.0,0.47,50,1977,2,0,0,3,15
2085.5,4005.0,0.50,50,1977,2,0,0,3,15
2086.5,3948.0,0.54,50,1977,2,0,0,3,15
2087.5,3911.0,0.54,50,1977,2,0,0,3,15
2088.5,3965.0,0.70,50,1977,2,0,0,3,15
2089.5,3988.0,0.52,50,1977,2,0,0,3,15
2090.5,3914.0,0.49,50,1977,2,0,0,3,15
2091.5,3931.0,0.56,50,1977,2,0,0,3,15
2092.5,4066.0,0.55,50,1977,2,0,0,3,15
2093.5,3906.0,0.51,50,1977,2,0,0,3,15
2094.5,3892.0,0.53,50,1977,2,0,0,3,15
2095.5,3890.0,0.54,50,1977,2,0,0,3,15
2096.5,3946.0,0.53,50,1977,2,0,0,3,15
2097.5,3882.0,0.52,50,1977,2,0,0,3,15
2098.5,3853.0,0.57,50,1977,2,0,0,3,15
2099.5,3921.0,0.48,50,1977,2,0,0,3,15
2100.5,3958.0,0.57,50,1977,2,0,0,3,15
2101.5,3929.0,0.53,50,1977,2,0,0,3,15
2102.5,3921.0,0.47,50,1977,2,0,0,3,15
2103.5,3981.0,0.50,50,1977,2,0,0,3,15
2104.5,3896.0,0.49,50,1977,2,0,0,3,15
2105.5,4000.0,0.55,50,1977,2,0,0,3,15
2106.5,4025.0,0.53,50,1977,2,0,0,3,15
2107.5,3906.0,0.55,50,1977,2,0,0,3,15
2108.5,3974.0,0.90,50,1977,2,0,0,3,15
2109.5,3866.0,0.50,50,1977,2,0,0,3,15
2110.5,3902.0,0.57,50,1977,2,0,0,3,15
2111.5,3911.0,0.54,50,1977,2,0,0,3,15
2112.5,3953.0,0.53,50,1977,2,0,0,3,15
2113.5,3985.0,0.50,50,1977,2,0,0,3,15
2114.5,3993.0,0.52,50,1977,2,0,0,3,15
2115.5,3890.0,0.52,50,1977,2,0,0,3,15
2116.5,3889.0,0.51,50,1977,2,0,0,3,15
2117.5,4034.0,0.54,50,1977,2,0,0,3,15
2118.5,3964.0,0.56,50,1977,2,0,0,3,15
2119.5,3966.0,0.57,50,1977,2,0,0,3,15
2120.5,3846.0,0.52,50,1977,2,0,0,3,15
2121.5,3914.0,0.55,50,1977,2,0,0,3,15
2122.5,3938.0,0.54,50,1977,2,0,0,3,15
2123.5,3914.0,0.50,50,1977,2,0,0,3,15
2124.5,4123.0,0.59,50,1977,2,0,0,3,15
2125.5,4194.0,0.47,50,1977,2,0,0,3,15
2126.5,4211.0,0.52,50,1977,2,0,0,3,15
2127.5,4391.0,0.48,50,1977,2,0,0,3,15
2128.5,4352.0,0.56,50,1977,2,0,0,3,15
2129.5,4281.0,0.49,50,1977,2,0,0,3,15
2130.5,4326.0,0.50,50,1977,2,0,0,3,15
2131.5,4313.0,0.49,50,1977,2,0,0,3,15
2132.5,4091.0,0.62,50,1977,2,0,0,3,15
2133.5,4034.0,0.52,50,1977,2,0,0,3,15
2134.5,3992.0,0.50,50,1977,2,0,0,3,15
2135.5,3995.0,0.49,50,1977,2,0,0,3,15
2136.5,3912.0,0.52,50,1977,2,0,0,3,15
2137.5,4083.0,0.58,50,1977,2,0,0,3,15
2138.5,3888.0,0.54,50,1977,2,0,0,3,15
2139.5,3882.0,0.52,50,1977,2,0,0,3,15
2140.5,4082.0,0.52,50,1977,2,0,0,3,15
2141.5,4014.0,0.51,50,1977,2,0,0,3,15
2142.5,4115.0,0.55,50,1977,2,0,0,3,15
2143.5,4032.0,0.50,50,1977,2,0,0,3,15
2144.5,3949.0,0.49,50,1977,2,0,0,3,15
2145.5,3979.0,0.50,50,1977,2,0,0,3,15
2146.5,4024.0,0.52,50,1977,2,0,0,3,15
2147.5,4190.0,0.61,50,1977,2,0,0,3,15
2148.5,3942.0,0.61,50,1977,2,0,0,3,15
2149.5,3992.0,0.52,50,1977,2,0,0,3,15
2150.5,3972.0,0.51,50,1977,2,0,0,3,15
2151.5,4141.0,0.55,50,1977,2,0,0,3,15
2152.5,3999.0,0.55,50,1977,2,0,0,3,15
2153.5,4251.0,0.54,50,1977,2,0,0,3,15
2154.5,3883.0,0.53,50,1977,2,0,0,3,15
2155.5,3955.0,0.49,50,1977,2,0,0,3,15
2156.5,3944.0,0.51,50,1977,2,0,0,3,15
2157.5,4183.0,0.70,50,1977,2,0,0,3,15
2158.5,4135.0,0.51,50,1977,2,0,0,3,15
2159.5,3999.0,0.52,50,1977,2,0,0,3,15
2160.5,3932.0,0.52,50,1977,2,0,0,3,15
2161.5,3900.0,0.56,50,1977,2,0,0,3,15
2162.5,3966.0,0.52,50,1977,2,0,0,3,15
2163.5,3930.0,0.49,50,1977,2,0,0,3,15
2164.5,4013.0,0.52,50,1977,2,0,0,3,15
2165.5,4011.0,0.49,50,1977,2,0,0,3,15
2166.5,3862.0,0.52,50,1977,2,0,0,3,15
2167.5,3853.0,0.58,50,1977,2,0,0,3,15
2168.5,3919.0,0.50,50,1977,2,0,0,3,15
2169.5,4054.0,0.51,50,1977,2,0,0,3,15
2170.5,4073.0,0.50,50,1977,2,0,0,3,15
2171.5,3919.0,0.52,50,1977,2,0,0,3,15
2172.5,3998.0,0.55,50,1977,2,0,0,3,15
2173.5,4160.0,0.49,50,1977,2,0,0,3,15
2174.5,4115.0,0.53,50,1977,2,0,0,3,15
2175.5,4007.0,0.52,50,1977,2,0,0,3,15
2176.5,3894.0,0.50,50,1977,2,0,0,3,15
2177.5,4074.0,0.50,50,1977,2,0,0,3,15
2178.5,3923.0,0.51,50,1977,2,0,0,3,15
2179.5,3869.0,0.55,50,1977,2,0,0,3,15
2180.5,3946.0,0.51,50,1977,2,0,0,3,15
2181.5,3977.0,0.54,50,1977,2,0,0,3,15
2182.5,4112.0,0.56,50,1977,2,0,0,3,15
2183.5,3936.0,0.55,50,1977,2,0,0,3,15
2184.5,4087.0,0.53,50,1977,2,0,0,3,15
2185.5,3955.0,0.51,50,1977,2,0,0,3,15
2186.5,3984.0,0.55,50,1977,2,0,0,3,15
2187.5,3928.0,0.51,50,1977,2,0,0,3,15
2188.5,3824.0,0.52,50,1977,2,0,0,3,15
2189.5,3931.0,0.54,50,1977,2,0,0,3,15
2190.5,3906.0,0.49,50,1977,2,0,0,3,15
2191.5,4012.0,0.52,50,1977,2,0,0,3,15
2192.5,3975.0,0.59,50,1977,2,0,0,3,15
2193.5,4039.0,0.50,50,1977,2,0,0,3,15
2194.5,3896.0,0.57,50,1977,2,0,0,3,15
2195.5,4140.0,0.55,50,1977,2,0,0,3,15
2196.5,4123.0,0.56,50,1977,2,0,0,3,15
2197.5,3811.0,0.60,50,1977,2,0,0,3,15
2198.5,3934.0,0.54,50,1977,2,0,0,3,15
2199.5,3946.0,0.51,50,1977,2,0,0,3,15
2200.5,4048.0,0.54,50,1977,2,0,0,3,15
2201.5,4044.0,0.51,50,1977,2,0,0,3,15
2202.5,4010.0,0.51,50,1977,2,0,0,3,15
2203.5,3919.0,0.52,50,1977,2,0,0,3,15
2204.5,4025.0,0.55,50,1977,2,0,0,3,15
2205.5,4059.0,0.51,50,1977,2,0,0,3,15
2206.5,4003.0,0.47,50,1977,2,0,0,3,15
2207.5,4004.0,0.55,50,1977,2,0,0,3,15
2208.5,3835.0,0.52,50,1977,2,0,0,3,15
2209.5,3976.0,0.50,50,1977,2,0,0,3,15
2210.5,3860.0,0.51,50,1977,2,0,0,3,15
2211.5,3912.0,0.49,50,1977,2,0,0,3,15
2212.5,3986.0,0.50,50,1977,2,0,0,3,15
2213.5,4024.0,0.57,50,1977,2,0,0,3,15
2214.5,3954.0,0.51,50,1977,2,0,0,3,15
2215.5,3876.0,0.55,50,1977,2,0,0,3,15
2216.5,4035.0,0.50,50,1977,2,0,0,3,15
2217.5,4054.0,0.52,50,1977,2,0,0,3,15
2218.5,3906.0,0.55,50,1977,2,0,0,3,15
2219.5,3943.0,0.60,50,1977,2,0,0,3,15
2220.5,3874.0,0.48,50,1977,2,0,0,3,15
2221.5,3912.0,0.50,50,1977,2,0,0,3,15
2222.5,3932.0,0.51,50,1977,2,0,0,3,15
2223.5,3944.0,0.53,50,1977,2,0,0,3,15
2224.5,3942.0,0.53,50,1977,2,0,0,3,15
2225.5,3966.0,0.53,50,1977,2,0,0,3,15
2226.5,3901.0,0.54,50,1977,2,0,0,3,15
2227.5,3865.0,0.56,50,1977,2,0,0,3,15
2228.5,3992.0,0.63,50,1977,2,0,0,3,15
2229.5,3981.0,0.58,50,1977,2,0,0,3,15
2230.5,3861.0,0.54,50,1977,2,0,0,3,15
2231.5,4000.0,0.52,50,1977,2,0,0,3,15
2232.5,4031.0,0.51,50,1977,2,0,0,3,15
2233.5,3945.0,0.54,50,1977,2,0,0,3,15
2234.5,3932.0,0.55,50,1977,2,0,0,3,15
2235.5,4107.0,0.52,50,1977,2,0,0,3,15
2236.5,4025.0,0.55,50,1977,2,0,0,3,15
2237.5,3910.0,0.61,50,1977,2,0,0,3,15
2238.5,3863.0,0.48,50,1977,2,0,0,3,15
2239.5,4052.0,0.51,50,1977,2,0,0,3,15
2240.5,4014.0,0.61,50,1977,2,0,0,3,15
2241.5,3972.0,0.62,50,1977,2,0,0,3,15
2242.5,4017.0,0.53,50,1977,2,0,0,3,15
2243.5,3919.0,0.54,50,1977,2,0,0,3,15
2244.5,4006.0,0.64,50,1977,2,0,0,3,15
2245.5,4004.0,0.60,50,1977,2,0,0,3,15
2246.5,3951.0,0.58,50,1977,2,0,0,3,15
2247.5,3961.0,0.50,50,1977,2,0,0,3,15
2248.5,4034.0,0.49,50,1977,2,0,0,3,15
2249.5,4057.0,0.52,50,1977,2,0,0,3,15
2250.5,3975.0,0.49,50,1977,2,0,0,3,15
2251.5,4107.0,0.55,50,1977,2,0,0,3,15
2252.5,4235.0,0.56,50,1977,2,0,0,3,15
2253.5,4300.0,0.55,50,1977,2,0,0,3,15
2254.5,4273.0,0.50,50,1977,2,0,0,3,15
2255.5,4445.0,0.47,50,1977,2,0,0,3,15
2256.5,4276.0,0.54,50,1977,2,0,0,3,15
2257.5,4275.0,0.52,50,1977,2,0,0,3,15
2258.5,4434.0,0.49,50,1977,2,0,0,3,15
2259.5,4361.0,0.51,50,1977,2,0,0,3,15
2260.5,4178.0,0.50,50,1977,2,0,0,3,15
2261.5,3956.0,0.52,50,1977,2,0,0,3,15
2262.5,4049.0,0.50,50,1977,2,0,0,3,15
2263.5,4051.0,0.58,50,1977,2,0,0,3,15
2264.5,3914.0,0.56,50,1977,2,0,0,3,15
2265.5,4024.0,0.53,50,1977,2,0,0,3,15
2266.5,3937.0,0.50,50,1977,2,0,0,3,15
2267.5,4018.0,0.58,50,1977,2,0,0,3,15
2268.5,3925.0,0.52,50,1977,2,0,0,3,15
2269.5,3930.0,0.54,50,1977,2,0,0,3,15
2270.5,3965.0,0.51,50,1977,2,0,0,3,15
2271.5,3901.0,0.53,50,1977,2,0,0,3,15
2272.5,3965.0,0.53,50,1977,2,0,0,3,15
2273.5,4004.0,0.52,50,1977,2,0,0,3,15
2274.5,3905.0,0.57,50,1977,2,0,0,3,15
2275.5,3808.0,0.51,50,1977,2,0,0,3,15
2276.5,3894.0,0.53,50,1977,2,0,0,3,15
2277.5,3908.0,0.56,50,1977,2,0,0,3,15
2278.5,3899.0,0.53,50,1977,2,0,0,3,15
2279.5,4101.0,0.56,50,1977,2,0,0,3,15
2280.5,4207.0,0.57,50,1977,2,0,0,3,15
2281.5,3904.0,0.52,50,1977,2,0,0,3,15
2282.5,3943.0,0.58,50,1977,2,0,0,3,15
2283.5,3968.0,0.52,50,1977,2,0,0,3,15
2284.5,3890.0,0.50,50,1977,2,0,0,3,15
2285.5,3993.0,0.54,50,1977,2,0,0,3,15
2286.5,3953.0,0.48,50,1977,2,0,0,3,15
2287.5,4016.0,0.51,50,1977,2,0,0,3,15
2288.5,3884.0,0.51,50,1977,2,0,0,3,15
2289.5,3940.0,0.51,50,1977,2,0,0,3,15
2290.5,3906.0,0.54,50,1977,2,0,0,3,15
2291.5,3926.0,0.57,50,1977,2,0,0,3,15
2292.5,3968.0,0.53,50,1977,2,0,0,3,15
2293.5,4029.0,0.52,50,1977,2,0,0,3,15
2294.5,3858.0,0.52,50,1977,2,0,0,3,15
2295.5,3931.0,1.29,50,1977,2,0,0,3,15
2296.5,3903.0,0.55,50,1977,2,0,0,3,15
2297.5,3922.0,0.52,50,1977,2,0,0,3,15
2298.5,3905.0,0.55,50,1977,2,0,0,3,15
2299.5,3897.0,0.52,50,1977,2,0,0,3,15
2300.5,4060.0,0.56,50,1977,2,0,0,3,15
2301.5,3950.0,0.54,50,1977,2,0,0,3,15
2302.5,3998.0,0.53,50,1977,2,0,0,3,15
2303.5,3987.0,0.51,50,1977,2,0,0,3,15
2304.5,3900.0,0.52,50,1977,2,0,0,3,15
2305.5,4067.0,0.47,50,1977,2,0,0,3,15
2306.5,3950.0,0.53,50,1977,2,0,0,3,15
2307.5,3857.0,0.55,50,1977,2,0,0,3,15
2308.5,3876.0,0.48,50,1977,2,0,0,3,15
2309.5,3937.0,0.55,50,1977,2,0,0,3,15
2310.5,3850.0,0.57,50,1977,2,0,0,3,15
2311.5,4062.0,0.55,50,1977,2,0,0,3,15
2312.5,3969.0,0.47,50,1977,2,0,0,3,15
2313.5,3945.0,0.55,50,1977,2,0,0,3,15
2314.5,3935.0,0.49,50,1977,2,0,0,3,15
2315.5,3916.0,0.51,50,1977,2,0,0,3,15
2316.5,3917.0,0.54,50,1977,2,0,0,3,15
2317.5,3931.0,0.52,50,1977,2,0,0,3,15
2318.5,4008.0,0.51,50,1977,2,0,0,3,15
2319.5,3865.0,0.53,50,1977,2,0,0,3,15
2320.5,3866.0,0.51,50,1977,2,0,0,3,15
2321.5,3956.0,0.54,50,1977,2,0,0,3,15
2322.5,3933.0,0.49,50,1977,2,0,0,3,15
2323.5,3905.0,0.51,50,1977,2,0,0,3,15
2324.5,3967.0,0.57,50,1977,2,0,0,3,15
2325.5,3884.0,0.49,50,1977,2,0,0,3,15
2326.5,3933.0,0.50,50,1977,2,0,0,3,15
2327.5,4088.0,0.48,50,1977,2,0,0,3,15
2328.5,3885.0,0.50,50,1977,2,0,0,3,15
2329.5,3996.0,0.56,50,1977,2,0,0,3,15
2330.5,3947.0,0.50,50,1977,2,0,0,3,15
2331.5,3959.0,0.47,50,1977,2,0,0,3,15
2332.5,3945.0,0.55,50,1977,2,0,0,3,15
2333.5,3866.0,0.49,50,1977,2,0,0,3,15
2334.5,3885.0,0.51,50,1977,2,0,0,3,15
2335.5,3934.0,0.49,50,1977,2,0,0,3,15
2336.5,3965.0,0.50,50,1977,2,0,0,3,15
2337.5,3887.0,0.52,50,1977,2,0,0,3,15
2338.5,3881.0,0.54,50,1977,2,0,0,3,15
2339.5,4011.0,0.54,50,1977,2,0,0,3,15
2340.5,3977.0,0.50,50,1977,2,0,0,3,15
2341.5,3970.0,0.51,50,1977,2,0,0,3,15
2342.5,4024.0,0.50,50,1977,2,0,0,3,15
2343.5,3841.0,0.51,50,1977,2,0,0,3,15
2344.5,4030.0,0.52,50,1977,2,0,0,3,15
2345.5,3989.0,0.55,50,1977,2,0,0,3,15
2346.5,3994.0,0.62,50,1977,2,0,0,3,15
2347.5,3934.0,0.50,50,1977,2,0,0,3,15
2348.5,4031.0,0.56,50,1977,2,0,0,3,15
2349.5,3980.0,0.51,50,1977,2,0,0,3,15
2350.5,3845.0,0.54,50,1977,2,0,0,3,15
2351.5,3965.0,0.58,50,1977,2,0,0,3,15
2352.5,3843.0,0.54,50,1977,2,0,0,3,15
2353.5,3986.0,0.51,50,1977,2,0,0,3,15
2354.5,3962.0,0.49,50,1977,2,0,0,3,15
2355.5,4050.0,0.60,50,1977,2,0,0,3,15
2356.5,3930.0,0.52,50,1977,2,0,0,3,15
2357.5,3979.0,2.00,50,1977,2,0,0,3,15
2358.5,3960.0,0.63,50,1977,2,0,0,3,15
2359.5,3920.0,0.55,50,1977,2,0,0,3,15
2360.5,4029.0,0.93,50,1977,2,0,0,3,15
2361.5,3917.0,0.49,50,1977,2,0,0,3,15
2362.5,4028.0,0.54,50,1977,2,0,0,3,15
2363.5,3969.0,0.53,50,1977,2,0,0,3,15
2364.5,4143.0,0.51,50,1977,2,0,0,3,15
2365.5,3985.0,0.58,50,1977,2,0,0,3,15
2366.5,3921.0,0.52,50,1977,2,0,0,3,15
2367.5,3922.0,0.55,50,1977,2,0,0,3,15
2368.5,3946.0,0.52,50,1977,2,0,0,3,15
2369.5,4010.0,0.52,50,1977,2,0,0,3,15
2370.5,3969.0,0.49,50,1977,2,0,0,3,15
2371.5,3988.0,0.92,50,1977,2,0,0,3,15
2372.5,4019.0,0.71,50,1977,2,0,0,3,15
2373.5,3930.0,0.52,50,1977,2,0,0,3,15
2374.5,3935.0,0.56,50,1977,2,0,0,3,15
2375.5,2868.0,119.99,50,1977,2,0,0,3,15
2376.5,60.0,20.42,50,1977,2,0,0,3,15
2377.5,60.0,18.97,50,1977,2,0,0,3,15
2378.5,60.0,19.36,50,1977,2,0,0,3,15
2379.5,60.0,19.14,50,1977,2,0,0,3,15
2380.5,60.0,18.98,50,1977,2,0,0,3,15
2381.5,60.0,19.18,50,1977,2,0,0,3,15
2382.5,60.0,18.65,50,1977,2,0,0,3,15
2383.5,60.0,19.79,50,1977,2,0,0,3,15
2384.5,60.0,24.00,50,1977,2,0,0,3,15
2385.5,60.0,19.28,50,1977,2,0,0,3,15
2386.5,60.0,19.54,50,1977,2,0,0,3,15
2387.5,60.0,23.07,50,1977,2,0,0,3,15
2388.5,60.0,19.92,50,1977,2,0,0,3,15
2389.5,60.0,19.32,50,1977,2,0,0,3,15
2390.5,60.0,19.37,50,1977,2,0,0,3,15
2391.5,60.0,19.75,50,1977,2,0,0,3,15
2392.5,60.0,19.49,50,1977,2,0,0,3,15
2393.5,60.0,20.30,50,1977,2,0,0,3,15
2394.5,60.0,19.57,50,1977,2,0,0,3,15
2395.5,60.0,19.06,50,1977,2,0,0,3,15
2396.5,60.0,23.95,50,1977,2,0,0,3,15
2397.5,60.0,19.91,50,1977,2,0,0,3,15
2398.5,60.0,18.99,50,1977,2,0,0,3,15
2399.5,60.0,19.10,50,1977,2,0,0,3,15
2400.5,60.0,19.14,50,1977,2,0,0,3,15
2401.5,60.0,19.12,50,1977,2,0,0,3,15
2402.5,60.0,19.80,50,1977,2,0,0,3,15
2403.5,60.0,19.09,50,1977,2,0,0,3,15
2404.5,60.0,19.23,50,1977,2,0,0,3,15
2406.3,13.0,1.61,50,1977,2,0,0,3,15
2407.3,3791.0,1.23,50,1977,2,0,0,3,15
2408.3,3984.0,0.51,50,1977,2,0,0,3,15
2409.3,3947.0,0.49,50,1977,2,0,0,3,15
2410.3,3923.0,0.47,50,1977,2,0,0,3,15
2411.3,3890.0,0.53,50,1977,2,0,0,3,15
2412.3,3942.0,0.64,50,1977,2,0,0,3,15
2413.3,3984.0,0.58,50,1977,2,0,0,3,15
2414.3,4044.0,0.52,50,1977,2,0,0,3,15
2415.3,3936.0,0.55,50,1977,2,0,0,3,15
2416.3,3999.0,0.51,50,1977,2,0,0,3,15
2417.3,3960.0,0.50,50,1977,2,0,0,3,15
2418.3,3962.0,0.52,50,1977,2,0,0,3,15
2419.3,3963.0,0.52,50,1977,2,0,0,3,15
2420.3,3905.0,0.55,50,1977,2,0,0,3,15
2421.3,4071.0,0.52,50,1977,2,0,0,3,15
2422.3,3981.0,0.57,50,1977,2,0,0,3,15
2423.3,1349.0,132.96,50,1977,2,0,0,3,15
2424.3,60.0,21.59,50,1977,2,0,0,3,15
2425.3,52.0,55.06,50,1977,2,0,0,3,15
2426.3,60.0,27.74,50,1977,2,0,0,3,15
2427.3,60.0,21.99,50,1977,2,0,0,3,15
2428.3,60.0,21.01,50,1977,2,0,0,3,15
2429.3,60.0,21.81,50,1977,2,0,0,3,15
2430.3,60.0,20.64,50,1977,2,0,0,3,15
2431.3,60.0,19.92,50,1977,2,0,0,3,15
2432.3,60.0,21.72,50,1977,2,0,0,3,15
2433.3,60.0,20.27,50,1977,2,0,0,3,15
2434.3,60.0,18.77,50,1977,2,0,0,3,15
2435.3,60.0,19.96,50,1977,2,0,0,3,15
2436.3,60.0,24.12,50,1977,2,0,0,3,15
2437.3,60.0,18.62,50,1977,2,0,0,3,15
2438.3,60.0,18.15,50,1977,2,0,0,3,15
2439.3,60.0,21.65,50,1977,2,0,0,3,15
2440.3,60.0,18.89,50,1977,2,0,0,3,15
2441.3,60.0,22.80,50,1977,2,0,0,3,15
2442.3,60.0,20.63,50,1977,2,0,0,3,15
2443.3,60.0,18.59,50,1977,2,0,0,3,15
2444.3,60.0,23.41,50,1977,2,0,0,3,15
2445.3,60.0,20.90,50,1977,2,0,0,3,15
2446.3,60.0,20.71,50,1977,2,0,0,3,15
2447.3,60.0,21.28,50,1977,2,0,0,3,15
2448.3,60.0,19.08,50,1977,2,0,0,3,15
2449.3,60.0,20.90,50,1977,2,0,0,3,15
2450.3,60.0,19.61,50,1977,2,0,0,3,15
2451.3,60.0,20.05,50,1977,2,0,0,3,15
2452.3,60.0,18.56,50,1977,2,0,0,3,15
2453.3,60.0,19.57,50,1977,2,0,0,3,15
2454.3,60.0,18.12,50,1977,2,0,0,3,15
2455.3,60.0,23.36,50,1977,2,0,0,3,15
2456.4,60.0,18.70,50,1977,2,0,0,3,15
2457.4,59.0,30.39,50,1977,2,0,0,3,15
2458.4,60.0,21.27,50,1977,2,0,0,3,15
2459.4,60.0,18.67,50,1977,2,0,0,3,15
2460.4,60.0,20.75,50,1977,2,0,0,3,15
2461.5,60.0,18.37,50,1977,2,0,0,3,15
2462.5,60.0,22.51,50,1977,2,0,0,3,15
